"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"En2",62.1084608596525,-0.259612073881787,0.12997106954926,-1.99746047164282,0.0457751843595211,0.205068634916827
"Etv1",181.872685291641,-0.243580342008554,0.121975371462163,-1.99696331389418,0.0458291683960618,0.205258276454775
"Tmem8b",685.960080130933,-0.110373330216191,0.0552855025429975,-1.99642447186492,0.0458877392898032,0.205363955180356
"Mafg",109.657116414901,0.295110702707596,0.147816926860233,1.9964608179592,0.0458837865704702,0.205363955180356
"Tex11",3.12897879017602,0.788221233180861,0.394775865011009,1.99662974117954,0.045865419555,0.205363955180356
"Lin7a",434.989505801783,-0.232109463863259,0.11627070239587,-1.99628504068884,0.0459029054040209,0.205376744791893
"Txn2",334.198495422896,0.233220693079496,0.116833273604759,1.99618384287057,0.0459139154692293,0.205376744791893
"2610524H06Rik",64.4028607768528,-0.334246360129474,0.167635588149788,-1.99388664315607,0.0461644439568038,0.206444955648413
"Kif3a",737.36254876514,-0.12147553965775,0.0609506999437819,-1.99301303791086,0.046260019428762,0.20681985843595
"4930480K15Rik",17.4714992191977,0.432863973903367,0.217215569832033,1.99278520521383,0.0462849724965999,0.206878911577672
"Cep70",76.4434407984964,-0.180407766930477,0.0905513310684646,-1.99232595260332,0.0463353059641306,0.20705134818827
"Azin2",96.8327972123816,0.209577415238157,0.105217657905025,1.99184642018294,0.0463879112440662,0.207181302374296
"Fam71e1",42.8510851873081,0.282931095514129,0.142038349538833,1.99193454748483,0.04637823980438,0.207181302374296
"Plpbp",363.054896043682,-0.217843958515692,0.109380994788998,-1.99160703315896,0.0464141910961978,0.207246128304062
"Prss41",1.12248178638025,1.35988352455001,0.682934045362447,1.99123697783772,0.0464548403457094,0.207375066571128
"Soat1",122.024756776846,0.201851034067915,0.101398428589471,1.99067221135294,0.0465169356848682,0.207599650896618
"Ergic3",331.957797107228,0.228450212559941,0.114780258448924,1.99032669595878,0.0465549590872748,0.207677758562485
"Asxl1",287.390280206772,0.192170076432599,0.096553374232279,1.99029891974872,0.0465580169493758,0.207677758562485
"Sstr1",98.7776690332906,-0.152461186795177,0.0766114191084331,-1.99005825201318,0.0465845189584482,0.207743367456472
"Abr",3034.23850694021,0.168030842194747,0.0844450630879357,1.98982434319186,0.0466102888510505,0.207799035689808
"Aurkb",1.32879227532187,-1.10526486431445,0.555484617262427,-1.989730822361,0.0466205954610345,0.207799035689808
"Ebp",72.7213505265722,-0.239361576171211,0.120319784511489,-1.98937836485534,0.0466594558318349,0.207919634322735
"Cyp4f18",3.00615409530059,0.776979656706043,0.390588315746837,1.98925473543773,0.0466730931089038,0.207927803518801
"Rbm4",2.98177178326569,0.816336689049205,0.410467128389286,1.98879918168501,0.0467233731534605,0.207993989916151
"Coa5",480.082104169237,-0.176596059104172,0.0887929974115465,-1.98885119606524,0.0467176299562816,0.207993989916151
"Tmem185b",47.7750409997493,-0.270492650120892,0.136000574610831,-1.98890814171126,0.046711342951856,0.207993989916151
"Klhl35",4.13472673662315,0.636667050059673,0.320205519530678,1.98830754383257,0.0467776869791901,0.208183162238109
"Heatr9",2.39228748199038,0.839221588661757,0.422140518695583,1.98801477587358,0.0468100558312923,0.208206964810544
"Olfr464",0.815499353458853,-1.50443596679172,0.756762975160945,-1.98798833475139,0.0468129801280071,0.208206964810544
"Ebf4",54.2350369168803,-0.189446944633574,0.0952981931010608,-1.98793847468515,0.0468184948972218,0.208206964810544
"Kctd20",279.347370159444,-0.106061320169634,0.0533791354941867,-1.98694338504573,0.0469286710933389,0.208644255756982
"Cdc42bpg",108.785972750456,0.26652820492824,0.13416922138341,1.98650780097019,0.0469769675024592,0.208806278717088
"Mydgf",181.465111825434,-0.20928832491662,0.105366779675165,-1.98628377522626,0.047001823162964,0.208864055251163
"Actl7a",2.43185161671601,1.40538974219772,0.707588094652055,1.98616928806411,0.0470145297868991,0.208867829053273
"Cd109",14.2596175325811,0.460966529676044,0.232106119945967,1.9860162661086,0.0470315177969109,0.20889061674044
"Sema4c",111.878258497535,-0.246066966416726,0.123931684589651,-1.9855048951483,0.047088326038533,0.2089244379806
"Pex19",441.60012171076,-0.0929106423334411,0.0467937536448381,-1.98553514297288,0.0470849641998833,0.2089244379806
"Prkd3",149.814512567037,-0.13618729124561,0.0685939028009043,-1.98541394620594,0.0470984356072077,0.2089244379806
"Fam189a2",80.580315454154,0.208816961605107,0.105160370417566,1.98570013376661,0.0470666301565221,0.2089244379806
"Nr1d1",386.954229285745,0.137457719869251,0.0692290952230392,1.98554840889363,0.0470834898472907,0.2089244379806
"Tlr9",9.80266740433743,0.513736561392749,0.2589413957909,1.98398776612605,0.0472572037677639,0.209575942691128
"Ifi204",3.96572189809014,0.879677246389722,0.443547568047402,1.98327599960082,0.0473366087352897,0.209875248646395
"Isca2",136.482844365038,-0.299203514277621,0.150920706913759,-1.98252128813971,0.047420927185645,0.210075568309491
"Trdn",4.75857666233862,0.709323338189175,0.357789757839635,1.9825143751239,0.0474217001101931,0.210075568309491
"Serpind1",26.0426204508633,0.256650529362426,0.129457140607921,1.98251350336655,0.0474217975796439,0.210075568309491
"9130015G15Rik",6.77610589105662,0.563938504036406,0.284466200616176,1.98244467291675,0.0474294939067185,0.210075568309491
"Rpap2",84.3441079104179,-0.195190037784487,0.0984878321743098,-1.98186957185764,0.0474938403099816,0.210254837160172
"Gtf2b",206.306398280612,-0.182864869007565,0.092268292520492,-1.98188200965085,0.0474924479049381,0.210254837160172
"Fabp3",35.4691224204188,-0.323648602364646,0.163325356455911,-1.98161883364396,0.0475219176552777,0.210326276255708
"Isoc2a",80.4825130490942,0.304882394538662,0.15390092940868,1.98103023620511,0.0475878828808409,0.210565324528011
"Tango2",610.836019571891,-0.281573553937589,0.142171723929949,-1.98051726569993,0.0476454352155046,0.210767036996764
"Whrn",174.577692357497,0.186092894797617,0.0940089234570245,1.9795237298158,0.047757070633143,0.211207833091342
"Naalad2",15.4322213924341,0.41878962527141,0.211581316962529,1.9793317826147,0.0477786634751392,0.211250290440406
"Arid3a",27.2566533936123,0.276188061237996,0.139549234195339,1.97914422698581,0.0477997702189364,0.211290577768272
"4921507P07Rik",11.7549559007542,0.466869904884761,0.235933575041526,1.97881927064678,0.0478363580284289,0.211399259074454
"Dffa",186.422962612865,0.136606958205191,0.0690455682533864,1.97850436546289,0.0478718366020497,0.211502985137975
"Eng",128.389635841541,0.14778227289791,0.0747139884045941,1.97797328256167,0.047931720783706,0.211661384207817
"Entr1",338.330079692645,-0.222787236067944,0.11263135674404,-1.97802141879759,0.0479262904144916,0.211661384207817
"Impg2",7.92034478226771,-0.474699594961843,0.240031756068198,-1.97765330195298,0.0479678317410351,0.211767758425647
"Dusp26",321.655749187926,0.26409206685203,0.133566243036928,1.97723661942796,0.048014890122188,0.211922397770569
"Sfxn4",81.7643980277602,-0.220860771939451,0.111716428717582,-1.97697665844461,0.0480442686740738,0.211998946065584
"Stam",336.520780039545,-0.216494682346099,0.109534200667483,-1.97650305591145,0.0480978299785173,0.212129012286325
"Psmb3",149.300454119841,-0.217847420183239,0.110213586294369,-1.97659315432666,0.0480876365829451,0.212129012286325
"Mapk4",314.545203005171,0.16427817910867,0.083126963207172,1.97623217269769,0.0481284876206036,0.212157191187072
"Lrrd1",2.52864723025288,-0.855422809740741,0.432901673541747,-1.97602102745913,0.0481523957062683,0.212157191187072
"Pnlip",3.13591399573857,0.77620187162295,0.392792337194469,1.97611256158151,0.0481420300248587,0.212157191187072
"Scyl1",213.37959657999,0.266023340687496,0.134611443400945,1.97623124725835,0.0481285923868186,0.212157191187072
"Got2",383.124629793873,-0.249168109256407,0.126102893257946,-1.97591112161659,0.0481648443503421,0.212158973051082
"C1ql1",23.6068296150587,-0.269235752343955,0.13629305652948,-1.97541796478619,0.0482207357614553,0.212352065109509
"Foxq1",7.08007885240033,0.479454210983107,0.242724652381935,1.97530084512664,0.0482340173984346,0.212357464752168
"Ackr4",5.4889018381471,0.583278333235979,0.295302502215145,1.97518926815942,0.0482466733397447,0.212360107666067
"Gm31508",3.50807865284589,0.810801981537699,0.410601483645703,1.97466890362559,0.0483057340454684,0.212566951089414
"Syne4",23.2164668564148,0.350353981669366,0.177442449751465,1.97446542335326,0.0483288453060335,0.212615536979466
"4933424G06Rik",3.08982664632576,-0.686400707482759,0.347846376899575,-1.97328692510983,0.0484628817149278,0.213151975382885
"Scp2d1",0.81157649601931,1.96285085068192,0.994841453192249,1.9730288121625,0.0484922798117285,0.213174821283653
"Tmem251",47.7911992799685,-0.269496425988534,0.136582914759817,-1.97313424202762,0.0484802699366013,0.213174821283653
"Slc1a3",2649.03108895631,-0.175106914849864,0.0887688873604698,-1.97261585738701,0.0485393449597543,0.213328483399719
"Slc11a1",11.5724092215375,0.55127240429082,0.279517615221398,1.97222777481903,0.0485836103395135,0.21341653270088
"Paip2",1000.07127122549,-0.198042490994583,0.100414120844065,-1.97225738103236,0.0485802322088328,0.21341653270088
"Zfp637",147.573411498824,-0.266408005717976,0.135107586808072,-1.97182121309312,0.0486300198371901,0.21342945549168
"Bhlha15",2.61217421010883,0.937920188206169,0.475617750216784,1.97200417305424,0.0486091301384527,0.21342945549168
"Lrrc59",225.717882479747,0.124400322909457,0.0630892315147168,1.9718154734606,0.0486306752893535,0.21342945549168
"Cdc23",228.826893852956,-0.118794785131345,0.0602475624605575,-1.97177745089882,0.0486350175613739,0.21342945549168
"Fam81b",2.45187291669844,0.773016206046956,0.392108346923468,1.97143522220871,0.0486741155915424,0.213482332688942
"Rab6a",2409.71938620789,-0.207620200033235,0.10532840613915,-1.97117005415374,0.0487044279471383,0.213482332688942
"Hcst",1.02432140210496,1.39845559032349,0.70950289291964,1.97103578333385,0.0487197829923102,0.213482332688942
"4930513N10Rik",3.52405926176396,0.679933501591222,0.344949126626087,1.97111240211443,0.0487110204653196,0.213482332688942
"Helb",28.7579735878293,0.315951366037152,0.160292973957495,1.97108680584424,0.0487139476422929,0.213482332688942
"Dbh",15.7224585950034,0.531405267722253,0.269545336462358,1.97148752301438,0.0486681387607973,0.213482332688942
"Polr1c",103.486771731146,0.249859768045394,0.126812949769274,1.97030168054599,0.0488038059563869,0.213797324526674
"Alkbh2",13.9086637007268,0.369334947369459,0.187526723943463,1.9695056768592,0.0488950513298307,0.213824808633309
"Tial1",536.965921282226,-0.140546332389821,0.0713549987747455,-1.96967745502315,0.0488753484052136,0.213824808633309
"Samd7",1.17578742388932,-1.17555685404622,0.596875537332796,-1.9695175635767,0.0488936877107741,0.213824808633309
"Rprd1a",288.018227974531,-0.173886090363751,0.0882638481214266,-1.97007148526463,0.0488301783842708,0.213824808633309
"Perp",34.9159528587541,-0.303913947978246,0.154304222936115,-1.96957634856224,0.0488869444910417,0.213824808633309
"Zfp358",105.087663978997,0.212127502067196,0.107684820665128,1.96989232797125,0.048850711899676,0.213824808633309
"Vdac2",542.19514484844,-0.0964065109020216,0.0489432330589219,-1.96976180110455,0.0488656763647869,0.213824808633309
"Fbxo24",3.35132248879037,0.783895631746005,0.398236140290099,1.96841911729801,0.0490198340449665,0.214317293795504
"Mir670",0.911001344656382,-1.31830682943886,0.669848954119818,-1.96806581742166,0.049060465261916,0.214441711064181
"Rab33b",178.803196287027,-0.157771060264467,0.0801859090890029,-1.96756589850902,0.0491180066776623,0.214639962199707
"4932413F04Rik",6.10888485806538,0.550777311804059,0.279974215914871,1.96724298344505,0.0491552047846085,0.214749239156964
"1700003D09Rik",9.34203940787882,-0.438677517883812,0.223037884307903,-1.96682962289142,0.0492028562309039,0.214904119143906
"Car14",103.337313223751,-0.208684292977273,0.106119062476502,-1.96651089924095,0.0492396245701937,0.215011399802668
"Rdh10",48.1056285740407,-0.187713746333795,0.0954712431512182,-1.96618102098526,0.0492777039950842,0.215124350897995
"Glra4",1.8750571517694,0.8790926406717,0.447167949170228,1.96591156030516,0.0493088274629332,0.215206886957277
"Fam174a",224.053888582666,-0.341298512103334,0.173630398346939,-1.96566105562558,0.0493377762513376,0.215279893155143
"Panx2",339.124980881856,0.232116170413111,0.118131965825791,1.96488874785519,0.0494271153418392,0.215616304295814
"Emcn",50.7441810057316,-0.307104639852124,0.156307872058764,-1.96474199160403,0.0494441071607294,0.215637025906474
"Dxo",63.5788806326385,0.290213100844632,0.147788133279604,1.96371044416382,0.0495636807246348,0.21610500890209
"Klhl1",63.5860540131717,-0.192793305225166,0.0981999927833283,-1.96327209158306,0.0496145664915553,0.216273345396869
"Gpr155",275.598681857246,-0.28349125331678,0.144414172891659,-1.96304315317763,0.0496411600154593,0.216307838584747
"Il10ra",33.9445727946301,0.225039456028123,0.114647184946388,1.96288688757041,0.049659318719087,0.216307838584747
"Rbm6",164.845776343521,-0.128876492644953,0.0656553906100501,-1.96292324891332,0.0496550928848383,0.216307838584747
"Tsga10",39.9515498633813,-0.253840473978279,0.129337774260504,-1.96261668665342,0.0496907303170426,0.21639115316062
"Osbpl10",175.599879147676,0.114926493502999,0.0585623265016249,1.96246461451305,0.0497084164478719,0.216414670224731
"Rbm3os",1.59057776980663,-1.03195341670674,0.526038012848826,-1.96174685384058,0.0497919639569225,0.216724844354136
"Selenop",2105.50226328684,-0.187737789226971,0.0957243359886686,-1.96123365378261,0.0498517727335427,0.216931565390651
"Myom1",14.2021817144187,-0.327773725324602,0.167157924099201,-1.96086262192441,0.049895050615459,0.217012670763287
"Kcne1l",26.5059935631936,0.271206004960981,0.138309360223626,1.96086515419116,0.0498947551401782,0.217012670763287
"Wtap",190.204199031007,-0.225932086839744,0.115233460632317,-1.9606465483202,0.0499202683750319,0.217068755227397
"Cbln4",77.6453805043502,-0.216914066723975,0.110691526559098,-1.9596266621923,0.0500394426927025,0.217533263334638
"Ogfrl1",774.692616490457,-0.203617167886065,0.103911998653627,-1.95951546043098,0.0500524510952375,0.217536127817076
"Mafk",56.1181593333159,0.188446741762861,0.0961781846034492,1.95935016386349,0.0500717927571409,0.217566509476329
"Lyplal1",18.0674138466405,-0.358970434961985,0.183265597625596,-1.95874424667169,0.0501427458534989,0.217821077240292
"Nrp",2.06655367979076,-0.875396447122643,0.447024188295279,-1.95827534626472,0.0501977120702669,0.218006089279525
"Txnl1",368.215230904641,-0.179724445657085,0.0917822495134237,-1.95816126331485,0.0502110929258627,0.218010451537854
"Kcnip1",144.645773004507,0.145520438050757,0.0743224778306943,1.9579599913535,0.0502347075214289,0.218059234349426
"Adrb3",11.7428858916912,0.409078515763374,0.208966361500887,1.9576285523909,0.0502736144801718,0.218169908516697
"Bbs10",32.7858078845287,-0.239531969345106,0.122370870467574,-1.9574263746745,0.0502973601184392,0.218169908516697
"4930528A17Rik",2.3238142966059,0.843915214532454,0.431121684182124,1.95748728374319,0.050290205399693,0.218169908516697
"Zfp35",105.409076114058,-0.163625973382808,0.0836089321622042,-1.95703938743492,0.0503428377281016,0.218259681658998
"Trib1",86.0288950112735,0.222296912918269,0.113587060151417,1.95706194545344,0.0503401858301728,0.218259681658998
"2700081O15Rik",143.650796830344,-0.1186430813527,0.0606276858130446,-1.95691258476459,0.0503577467010848,0.218270597475297
"Rbakdn",1.13242353369019,2.05243138674481,1.04908134002074,1.95640824829105,0.0504170812848482,0.218474018901009
"Plek",128.70462421928,0.276022087317771,0.141102323575333,1.95618385526023,0.050443499682506,0.218508523972519
"Mapk8",513.086277933388,-0.167175920199251,0.0854763893754024,-1.95581401391481,0.0504870674180047,0.218508523972519
"Plod2",40.2192203428293,-0.253251717745294,0.129472702432437,-1.95602403431294,0.0504623229067224,0.218508523972519
"Prdm8",62.8930991633544,-0.22515531422097,0.115118221440115,-1.95586164730747,0.0504814543812762,0.218508523972519
"Pnma3",140.275029280878,0.179790173889272,0.0919193208269978,1.9559562915794,0.0504703032153762,0.218508523972519
